Fecha;Unidad;COD_CCAA;CCAA;Cod_Provincia;Provincia;TOTAL_CAMAS;OCUPADAS_COVID19;OCUPADAS_NO_COVID19
08/09/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;47;Valladolid;1100;118;706
08/09/2020;Hospitalización convencional;14;MURCIA;30;Murcia;3464;242;2080
08/09/2020;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2042;252;1356
08/09/2020;U. Críticas CON respirador;1;ANDALUCÍA;11;Cádiz;164;16;48
08/09/2020;U. Críticas SIN respirador;6;CANTABRIA;39;Cantabria;21;0;6
08/09/2020;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;6;0;0
08/09/2020;U. Críticas SIN respirador;12;GALICIA;27;Lugo;6;0;0
09/09/2020;Hospitalización convencional;2;ARAGÓN;44;Teruel;392;48;160
09/09/2020;Hospitalización convencional;4;ISLAS BALEARES;7;Balears, Illes;2776;328;1649
09/09/2020;Hospitalización convencional;5;ISLAS CANARIAS;35;Palmas, Las;2467;161;1666
09/09/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;24;León;65;2;22
09/09/2020;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;428;34;145
09/09/2020;U. Críticas SIN respirador;1;ANDALUCÍA;29;Málaga;117;3;5
09/09/2020;U. Críticas SIN respirador;2;ARAGÓN;22;Huesca;0;0;0
09/09/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;9;Burgos;4;0;1
10/09/2020;U. Críticas CON respirador;1;ANDALUCÍA;41;Sevilla;245;19;108
10/09/2020;U. Críticas CON respirador;2;ARAGÓN;22;Huesca;30;9;3
10/09/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;9;Burgos;45;9;17
10/09/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;45;Toledo;78;21;19
10/09/2020;U. Críticas CON respirador;9;CATALUÑA;8;Barcelona;668;107;319
10/09/2020;U. Críticas SIN respirador;12;GALICIA;15;Coruña, A;109;0;4
10/09/2020;U. Críticas SIN respirador;16;PAÍS VASCO;48;Bizkaia;10;0;6
11/09/2020;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;674;57;407
11/09/2020;U. Críticas CON respirador;2;ARAGÓN;50;Zaragoza;146;49;52
11/09/2020;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;429;32;142
11/09/2020;U. Críticas CON respirador;12;GALICIA;27;Lugo;75;3;15
11/09/2020;U. Críticas SIN respirador;1;ANDALUCÍA;14;Córdoba;81;1;2
11/09/2020;U. Críticas SIN respirador;2;ARAGÓN;44;Teruel;0;0;0
11/09/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;49;Zamora;0;0;0
11/09/2020;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;77;2;20
11/09/2020;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;53;0;2
12/09/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;34;Palencia;386;23;225
12/09/2020;Hospitalización convencional;9;CATALUÑA;17;Girona;2003;59;1397
12/09/2020;Hospitalización convencional;13;MADRID;28;Madrid;14513;2434;9074
12/09/2020;Hospitalización convencional;19;MELILLA;52;Melilla;165;13;61
12/09/2020;U. Críticas CON respirador;1;ANDALUCÍA;21;Huelva;38;1;13
12/09/2020;U. Críticas CON respirador;9;CATALUÑA;25;Lleida;37;13;9
12/09/2020;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;277;33;118
12/09/2020;U. Críticas SIN respirador;12;GALICIA;15;Coruña, A;109;0;2
13/09/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;49;Zamora;0;0;0
13/09/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;13;Ciudad Real;6;0;2
14/09/2020;Hospitalización convencional;9;CATALUÑA;17;Girona;2027;67;1449
14/09/2020;Hospitalización convencional;9;CATALUÑA;25;Lleida;977;49;708
15/09/2020;U. Críticas CON respirador;12;GALICIA;36;Pontevedra;176;10;60
15/09/2020;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;85;26;32
15/09/2020;U. Críticas SIN respirador;5;ISLAS CANARIAS;38;Santa Cruz de Tenerife;19;0;10
15/09/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;16;Cuenca;11;0;0
15/09/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;19;Guadalajara;30;1;0
15/09/2020;U. Críticas SIN respirador;14;MURCIA;30;Murcia;162;19;13
15/09/2020;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;0;0;0
16/09/2020;Hospitalización convencional;9;CATALUÑA;8;Barcelona;17039;927;13243
16/09/2020;Hospitalización convencional;12;GALICIA;27;Lugo;981;54;511
16/09/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;47;Valladolid;76;20;28
16/09/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;2;Albacete;29;4;21
16/09/2020;U. Críticas SIN respirador;11;EXTREMADURA;6;Badajoz;18;0;0
16/09/2020;U. Críticas SIN respirador;12;GALICIA;32;Ourense;33;0;11
17/09/2020;Hospitalización convencional;1;ANDALUCÍA;29;Málaga;2626;218;1935
17/09/2020;U. Críticas CON respirador;2;ARAGÓN;44;Teruel;6;2;1
17/09/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;34;Palencia;0;0;0
17/09/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;16;Cuenca;11;0;0
17/09/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;19;Guadalajara;30;2;0
17/09/2020;U. Críticas SIN respirador;13;MADRID;28;Madrid;149;0;21
17/09/2020;U. Críticas SIN respirador;14;MURCIA;30;Murcia;175;17;19
17/09/2020;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;0;0;0
08/09/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;45;Toledo;20;4;5
08/09/2020;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;1
09/09/2020;Hospitalización convencional;1;ANDALUCÍA;11;Cádiz;2471;130;1458
09/09/2020;Hospitalización convencional;9;CATALUÑA;17;Girona;2005;60;1471
09/09/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;16;Cuenca;30;3;8
09/09/2020;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;45;5;20
09/09/2020;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;43;11;19
09/09/2020;U. Críticas CON respirador;18;CEUTA;51;Ceuta;7;1;0
09/09/2020;U. Críticas SIN respirador;11;EXTREMADURA;10;Cáceres;21;4;0
09/09/2020;U. Críticas SIN respirador;16;PAÍS VASCO;20;Gipuzkoa;0;0;0
10/09/2020;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;674;57;408
10/09/2020;U. Críticas CON respirador;5;ISLAS CANARIAS;35;Palmas, Las;213;46;58
10/09/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;42;Soria;16;3;5
10/09/2020;U. Críticas SIN respirador;3;ASTURIAS;33;Asturias;44;0;5
10/09/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;37;Salamanca;5;0;0
10/09/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;2;Albacete;27;4;19
11/09/2020;Hospitalización convencional;1;ANDALUCÍA;18;Granada;1835;93;975
11/09/2020;Hospitalización convencional;1;ANDALUCÍA;29;Málaga;2626;221;1754
11/09/2020;Hospitalización convencional;5;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2528;38;1722
11/09/2020;Hospitalización convencional;8;CASTILLA LA MANCHA;19;Guadalajara;346;52;187
11/09/2020;Hospitalización convencional;12;GALICIA;32;Ourense;977;36;683
11/09/2020;U. Críticas SIN respirador;1;ANDALUCÍA;11;Cádiz;50;4;18
11/09/2020;U. Críticas SIN respirador;4;ISLAS BALEARES;7;Balears, Illes;52;4;17
11/09/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;40;Segovia;4;0;0
11/09/2020;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;6;0;0
12/09/2020;Hospitalización convencional;2;ARAGÓN;22;Huesca;529;38;257
12/09/2020;Hospitalización convencional;5;ISLAS CANARIAS;35;Palmas, Las;2468;153;1568
12/09/2020;Hospitalización convencional;8;CASTILLA LA MANCHA;2;Albacete;911;57;456
12/09/2020;Hospitalización convencional;8;CASTILLA LA MANCHA;45;Toledo;1298;183;778
12/09/2020;U. Críticas CON respirador;2;ARAGÓN;50;Zaragoza;146;49;54
12/09/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;24;León;65;3;23
12/09/2020;U. Críticas CON respirador;12;GALICIA;27;Lugo;75;3;15
12/09/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;24;León;0;0;0
13/09/2020;Hospitalización convencional;1;ANDALUCÍA;4;Almería;1303;64;637
13/09/2020;Hospitalización convencional;19;MELILLA;52;Melilla;165;12;65
13/09/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;9;Burgos;45;8;13
13/09/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;19;Guadalajara;35;2;0
13/09/2020;U. Críticas SIN respirador;17;LA RIOJA;26;Rioja, La;0;0;0
14/09/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;9;Burgos;930;62;530
14/09/2020;U. Críticas CON respirador;1;ANDALUCÍA;18;Granada;132;13;39
14/09/2020;U. Críticas CON respirador;9;CATALUÑA;8;Barcelona;672;103;355
14/09/2020;U. Críticas CON respirador;9;CATALUÑA;17;Girona;53;11;32
14/09/2020;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;277;32;119
14/09/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;34;Palencia;0;0;0
14/09/2020;U. Críticas SIN respirador;12;GALICIA;36;Pontevedra;53;0;2
15/09/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;49;Zamora;364;26;254
15/09/2020;Hospitalización convencional;8;CASTILLA LA MANCHA;16;Cuenca;372;23;142
15/09/2020;U. Críticas CON respirador;1;ANDALUCÍA;14;Córdoba;75;11;35
15/09/2020;U. Críticas CON respirador;2;ARAGÓN;22;Huesca;30;9;3
15/09/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;2;Albacete;38;5;18
15/09/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;13;Ciudad Real;73;15;25
15/09/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;45;Toledo;78;21;21
15/09/2020;U. Críticas CON respirador;9;CATALUÑA;25;Lleida;36;11;16
15/09/2020;U. Críticas SIN respirador;19;MELILLA;52;Melilla;4;0;2
16/09/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;34;Palencia;409;35;272
16/09/2020;Hospitalización convencional;13;MADRID;28;Madrid;15437;2927;9394
16/09/2020;U. Críticas CON respirador;1;ANDALUCÍA;21;Huelva;41;2;15
16/09/2020;U. Críticas CON respirador;2;ARAGÓN;50;Zaragoza;149;51;65
16/09/2020;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;45;9;15
16/09/2020;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;43;21;12
17/09/2020;Hospitalización convencional;1;ANDALUCÍA;21;Huelva;874;6;501
17/09/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;49;Zamora;0;0;0
18/09/2020;Hospitalización convencional;12;GALICIA;36;Pontevedra;2240;38;1424
18/09/2020;U. Críticas SIN respirador;1;ANDALUCÍA;11;Cádiz;50;4;14
28/09/2020;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;6;9
28/09/2020;U. Críticas SIN respirador;1;ANDALUCÍA;29;Málaga;122;1;17
28/09/2020;U. Críticas SIN respirador;5;ISLAS CANARIAS;38;Santa Cruz de Tenerife;18;0;12
29/09/2020;Hospitalización convencional;6;CANTABRIA;39;Cantabria;1444;52;897
29/09/2020;Hospitalización convencional;8;CASTILLA LA MANCHA;13;Ciudad Real;1329;103;707
29/09/2020;Hospitalización convencional;9;CATALUÑA;25;Lleida;1000;38;698
29/09/2020;Hospitalización convencional;14;MURCIA;30;Murcia;3479;228;2229
29/09/2020;U. Críticas CON respirador;1;ANDALUCÍA;18;Granada;132;15;47
29/09/2020;U. Críticas SIN respirador;5;ISLAS CANARIAS;35;Palmas, Las;48;1;27
30/09/2020;Hospitalización convencional;1;ANDALUCÍA;4;Almería;1303;33;683
30/09/2020;Hospitalización convencional;1;ANDALUCÍA;18;Granada;1835;100;1096
30/09/2020;Hospitalización convencional;1;ANDALUCÍA;21;Huelva;874;20;510
30/09/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;2;Albacete;39;3;14
30/09/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;19;Guadalajara;30;2;0
01/10/2020;Hospitalización convencional;13;MADRID;28;Madrid;15431;3054;9664
01/10/2020;U. Críticas CON respirador;1;ANDALUCÍA;18;Granada;132;18;40
01/10/2020;U. Críticas CON respirador;9;CATALUÑA;8;Barcelona;696;112;397
02/10/2020;Hospitalización convencional;1;ANDALUCÍA;14;Córdoba;1562;126;853
02/10/2020;Hospitalización convencional;1;ANDALUCÍA;21;Huelva;874;22;445
02/10/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;37;Salamanca;727;82;514
02/10/2020;Hospitalización convencional;17;LA RIOJA;26;Rioja, La;750;60;415
02/10/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;42;Soria;14;6;3
02/10/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;5;Ávila;0;0;0
02/10/2020;U. Críticas SIN respirador;15;NAVARRA;31;Navarra;12;0;0
03/10/2020;Hospitalización convencional;13;MADRID;28;Madrid;15466;3018;9167
03/10/2020;U. Críticas CON respirador;9;CATALUÑA;8;Barcelona;679;110;372
03/10/2020;U. Críticas CON respirador;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;283;36;116
03/10/2020;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;45;7;21
03/10/2020;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;9;13
03/10/2020;U. Críticas CON respirador;19;MELILLA;52;Melilla;8;2;0
04/10/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;37;Salamanca;719;108;472
04/10/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;49;Zamora;397;78;223
04/10/2020;Hospitalización convencional;8;CASTILLA LA MANCHA;13;Ciudad Real;1338;106;686
04/10/2020;Hospitalización convencional;15;NAVARRA;31;Navarra;1813;166;960
04/10/2020;U. Críticas SIN respirador;3;ASTURIAS;33;Asturias;44;0;4
04/10/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;47;Valladolid;14;0;7
04/10/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;49;Zamora;0;0;0
04/10/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;45;Toledo;20;1;5
05/10/2020;Hospitalización convencional;9;CATALUÑA;17;Girona;2039;80;1477
05/10/2020;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;982;53;496
05/10/2020;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1327;101;1002
05/10/2020;U. Críticas CON respirador;1;ANDALUCÍA;21;Huelva;41;5;15
05/10/2020;U. Críticas SIN respirador;1;ANDALUCÍA;18;Granada;38;0;22
05/10/2020;U. Críticas SIN respirador;1;ANDALUCÍA;29;Málaga;120;0;12
06/10/2020;Hospitalización convencional;3;ASTURIAS;33;Asturias;3082;95;2155
06/10/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;47;Valladolid;1342;181;753
06/10/2020;Hospitalización convencional;12;GALICIA;15;Coruña, A;3203;70;2162
06/10/2020;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2226;217;1651
06/10/2020;U. Críticas CON respirador;16;PAÍS VASCO;20;Gipuzkoa;85;20;42
06/10/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;47;Valladolid;14;0;5
06/10/2020;U. Críticas SIN respirador;9;CATALUÑA;25;Lleida;22;2;16
07/10/2020;Hospitalización convencional;2;ARAGÓN;50;Zaragoza;2983;282;1808
07/10/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;24;León;1288;151;924
07/10/2020;Hospitalización convencional;12;GALICIA;27;Lugo;942;27;502
07/10/2020;Hospitalización convencional;12;GALICIA;32;Ourense;1001;73;701
07/10/2020;Hospitalización convencional;12;GALICIA;36;Pontevedra;2260;38;1625
07/10/2020;Hospitalización convencional;16;PAÍS VASCO;20;Gipuzkoa;1359;106;999
07/10/2020;U. Críticas CON respirador;12;GALICIA;15;Coruña, A;211;11;78
07/10/2020;U. Críticas SIN respirador;1;ANDALUCÍA;18;Granada;38;0;24
07/10/2020;U. Críticas SIN respirador;1;ANDALUCÍA;29;Málaga;120;0;19
07/10/2020;U. Críticas SIN respirador;4;ISLAS BALEARES;7;Balears, Illes;49;1;17
07/10/2020;U. Críticas SIN respirador;9;CATALUÑA;43;Tarragona;9;0;9
07/10/2020;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;78;1;21
08/10/2020;Hospitalización convencional;2;ARAGÓN;22;Huesca;561;44;353
17/09/2020;U. Críticas SIN respirador;19;MELILLA;52;Melilla;4;0;1
18/09/2020;U. Críticas CON respirador;5;ISLAS CANARIAS;38;Santa Cruz de Tenerife;174;14;65
18/09/2020;U. Críticas SIN respirador;9;CATALUÑA;43;Tarragona;4;1;3
18/09/2020;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;152;0;12
18/09/2020;U. Críticas SIN respirador;11;EXTREMADURA;6;Badajoz;18;0;0
18/09/2020;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
19/09/2020;Hospitalización convencional;2;ARAGÓN;22;Huesca;529;46;245
19/09/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;49;Zamora;389;50;219
19/09/2020;U. Críticas CON respirador;1;ANDALUCÍA;14;Córdoba;75;18;28
19/09/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;49;Zamora;17;4;1
19/09/2020;U. Críticas CON respirador;15;NAVARRA;31;Navarra;105;20;37
19/09/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;5;Ávila;0;0;0
19/09/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;34;Palencia;0;0;0
19/09/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;16;Cuenca;11;0;0
20/09/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;5;Ávila;11;5;1
20/09/2020;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;45;10;21
20/09/2020;U. Críticas CON respirador;19;MELILLA;52;Melilla;8;3;0
21/09/2020;Hospitalización convencional;1;ANDALUCÍA;21;Huelva;874;11;484
21/09/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;49;Zamora;384;55;242
21/09/2020;U. Críticas CON respirador;3;ASTURIAS;33;Asturias;205;11;49
21/09/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;42;Soria;16;4;5
21/09/2020;U. Críticas CON respirador;16;PAÍS VASCO;1;Araba/Álava;48;13;14
21/09/2020;U. Críticas CON respirador;18;CEUTA;51;Ceuta;7;1;0
21/09/2020;U. Críticas SIN respirador;8;CASTILLA LA MANCHA;45;Toledo;20;4;9
21/09/2020;U. Críticas SIN respirador;9;CATALUÑA;17;Girona;0;0;0
21/09/2020;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;6;0;0
22/09/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;5;Ávila;11;5;1
22/09/2020;U. Críticas CON respirador;12;GALICIA;32;Ourense;51;5;11
22/09/2020;U. Críticas CON respirador;19;MELILLA;52;Melilla;8;3;0
22/09/2020;U. Críticas SIN respirador;1;ANDALUCÍA;18;Granada;38;0;24
22/09/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;9;Burgos;4;0;1
22/09/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;40;Segovia;4;0;0
23/09/2020;Hospitalización convencional;5;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2505;44;1795
23/09/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;47;Valladolid;1273;192;784
23/09/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;49;Zamora;395;62;254
23/09/2020;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2206;239;1632
23/09/2020;U. Críticas CON respirador;1;ANDALUCÍA;11;Cádiz;169;32;40
23/09/2020;U. Críticas CON respirador;16;PAÍS VASCO;1;Araba/Álava;48;12;17
23/09/2020;U. Críticas SIN respirador;9;CATALUÑA;17;Girona;0;0;0
23/09/2020;U. Críticas SIN respirador;9;CATALUÑA;25;Lleida;19;1;13
23/09/2020;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;12;Castellón/Castelló;6;0;0
24/09/2020;Hospitalización convencional;1;ANDALUCÍA;4;Almería;1303;40;675
24/09/2020;Hospitalización convencional;2;ARAGÓN;44;Teruel;392;55;185
24/09/2020;Hospitalización convencional;11;EXTREMADURA;10;Cáceres;981;71;498
24/09/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;24;León;65;10;24
24/09/2020;U. Críticas CON respirador;9;CATALUÑA;43;Tarragona;104;13;38
24/09/2020;U. Críticas SIN respirador;2;ARAGÓN;22;Huesca;0;0;0
24/09/2020;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;3;Alicante/Alacant;78;2;20
25/09/2020;Hospitalización convencional;6;CANTABRIA;39;Cantabria;1294;45;768
25/09/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;47;Valladolid;1275;196;709
25/09/2020;Hospitalización convencional;8;CASTILLA LA MANCHA;13;Ciudad Real;1327;119;648
25/09/2020;Hospitalización convencional;8;CASTILLA LA MANCHA;19;Guadalajara;353;55;182
25/09/2020;Hospitalización convencional;12;GALICIA;15;Coruña, A;3203;85;1978
25/09/2020;Hospitalización convencional;14;MURCIA;30;Murcia;3479;250;2069
25/09/2020;Hospitalización convencional;16;PAÍS VASCO;1;Araba/Álava;610;68;391
25/09/2020;U. Críticas CON respirador;1;ANDALUCÍA;29;Málaga;216;34;72
25/09/2020;U. Críticas SIN respirador;6;CANTABRIA;39;Cantabria;22;0;2
25/09/2020;U. Críticas SIN respirador;12;GALICIA;15;Coruña, A;109;0;4
26/09/2020;Hospitalización convencional;1;ANDALUCÍA;4;Almería;1303;31;620
26/09/2020;Hospitalización convencional;4;ISLAS BALEARES;7;Balears, Illes;2933;249;1785
26/09/2020;Hospitalización convencional;5;ISLAS CANARIAS;35;Palmas, Las;2455;140;1552
26/09/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;42;Soria;262;12;165
26/09/2020;Hospitalización convencional;12;GALICIA;32;Ourense;960;54;594
26/09/2020;U. Críticas SIN respirador;1;ANDALUCÍA;14;Córdoba;84;0;0
13/10/2020;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
14/10/2020;U. Críticas CON respirador;1;ANDALUCÍA;14;Córdoba;90;22;29
14/10/2020;U. Críticas CON respirador;11;EXTREMADURA;10;Cáceres;45;4;23
14/10/2020;U. Críticas CON respirador;14;MURCIA;30;Murcia;279;55;79
14/10/2020;U. Críticas SIN respirador;18;CEUTA;51;Ceuta;0;0;0
15/10/2020;U. Críticas CON respirador;1;ANDALUCÍA;4;Almería;84;12;19
15/10/2020;U. Críticas CON respirador;2;ARAGÓN;44;Teruel;8;5;3
15/10/2020;U. Críticas CON respirador;7;CASTILLA Y LEÓN;42;Soria;14;4;3
15/10/2020;U. Críticas CON respirador;17;LA RIOJA;26;Rioja, La;56;20;16
15/10/2020;U. Críticas CON respirador;19;MELILLA;52;Melilla;8;2;0
15/10/2020;U. Críticas SIN respirador;7;CASTILLA Y LEÓN;5;Ávila;0;0;0
16/10/2020;Hospitalización convencional;1;ANDALUCÍA;21;Huelva;874;41;475
16/10/2020;Hospitalización convencional;15;NAVARRA;31;Navarra;1821;161;974
16/10/2020;U. Críticas SIN respirador;10;COMUNIDAD VALENCIANA;46;Valencia/València;152;2;11
17/10/2020;Hospitalización convencional;5;ISLAS CANARIAS;38;Santa Cruz de Tenerife;2530;96;1509
17/10/2020;Hospitalización convencional;7;CASTILLA Y LEÓN;49;Zamora;400;85;255
17/10/2020;U. Críticas SIN respirador;9;CATALUÑA;25;Lleida;31;7;9
18/10/2020;Hospitalización convencional;16;PAÍS VASCO;48;Bizkaia;2278;244;1549
18/10/2020;U. Críticas CON respirador;1;ANDALUCÍA;11;Cádiz;169;24;38
18/10/2020;U. Críticas CON respirador;8;CASTILLA LA MANCHA;16;Cuenca;30;4;5
