CCN;CODCNH;Nombre Centro;Tipo Vía;Nombre Vía;Número Vía;Teléfono Principal;Cód. Municipio;Municipio;Cód. Provincia;Provincia;Cód. CCAA;CCAA;Código Postal;CAMAS;Cód. Clase de Centro;Clase de Centro;Cód. Dep. Funcional;Dependencia Funcional;Forma parte Complejo;CODIDCOM;Nombre del Complejo;ALTA;Email
0908005260;081795;CENTRE SOCIOSANITARI RICARD FORTUNY;Avenida;Garraf;3;938172357;083054;Vilafranca del Penedès;08;Barcelona;09;Cataluña;08720;187;C13;Hospitales de media y larga estancia;8;Otras entidades u organismos públicos;N;;;N;cssv@cssv.cat
0709001369;090079;HOSPITAL SANTOS REYES;Avenida;Ruperta Baraya;6;947522000;090183;Aranda de Duero;09;Burgos;07;Castilla y León;09400;123;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;gerente.hsry@saludcastillayleon.es
0908005263;081829;CENTRE FORUM;Calle;Llull,;410;932483000;080193;Barcelona;08;Barcelona;09;Cataluña;08019;223;C13;Hospitales de media y larga estancia;8;Otras entidades u organismos públicos;N;;;N;cforum@parcdesalutmar.cat
0908005285;082001;SERVEIS SANITARIS LA ROCA DEL VALLES 2;Carretera;Masnou A Granollers;,;932140100;081810;Roca del Vallès, La;08;Barcelona;09;Cataluña;08430;34;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;mpujolr@gencat.cat
0724001721;240220;HOSPITAL VALLE DE LACIANA;Avenida;De Asturias;0;987481057;242029;Villablino;24;León;07;Castilla y León;24100;15;C13;Hospitales de media y larga estancia;4;Otras entidades u organismos públicos de dependencia autonómica;N;;;N;afrances@araliaservicios.es
0734000721;340035;HOSPITAL PSIQUIATRICO SAN LUIS;Calle;Carretera De Burgos;0;000000000;341202;Palencia;34;Palencia;07;Castilla y León;34004;206;C14;Hospitales de salud mental y tratamiento de toxicomanías;22;Organizaciones no gubernamentales;N;;;N;ch@sanluis.orq.
0747001322;470072;CENTRO HOSPITALARIO PADRE BENITO MENNI;Paseo;Juan Carlos I;10;983272600;471868;Valladolid;47;Valladolid;07;Castilla y León;47008;240;C13;Hospitales de media y larga estancia;22;Organizaciones no gubernamentales;N;;;N;chbm@menni.com
1110000563;100041;HOSPITAL CIUDAD DE CORIA;Calle;Cervantes;75;927149200;100670;Coria;10;Cáceres;11;Extremadura;10800;103;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;secdir.hccr@ses.juntaex.es
1110000693;100073;CENTRO SOCIOSANITARIO DE PLASENCIA;Carretera;Caceres;0;927413100;101480;Plasencia;10;Cáceres;11;Extremadura;10600;330;C13;Hospitales de media y larga estancia;4;Otras entidades u organismos públicos de dependencia autonómica;N;;;N;groiss@terra.es
1012002186;120160;SERVICIOS SANITARIOS DEL CENTRO PENITENCIARIO DE CASTELLON II (ALBOCASSER);Calle;Els Mascarrells;S/N;964158500;120038;Albocàsser;12;Castellón/Castelló;10;Comunitat Valenciana;12140;64;C190;Otros Centros con Internamiento;3;Otras entidades u organismos públicos de dependencia estatal;N;;;N;medico.castellon2@dgip.mir.es
0917000808;170101;HOSPITAL DE SANT JAUME;Calle;Jaume Arcelos;1;972331550;170237;Blanes;17;Girona;09;Cataluña;17300;23;C13;Hospitales de media y larga estancia;8;Otras entidades u organismos públicos;N;;;N;salut@salutms.cat
0917000818;170160;HOSPITAL SOCIOSANITARI DE LLORET DE MAR;Calle;Vall De Venecia,;59;972364736;170950;Lloret de Mar;17;Girona;09;Cataluña;17310;63;C13;Hospitales de media y larga estancia;8;Otras entidades u organismos públicos;N;;;N;salut@salutms.org
0917000817;170216;HOSPITAL PSIQUIATRIC;Calle;Doctor Castany,;S/N;972182512;171557;Salt;17;Girona;09;Cataluña;17190;593;C14;Hospitales de salud mental y tratamiento de toxicomanías;8;Otras entidades u organismos públicos;N;;;N;atenciousuari@ias.scs.es
0917000822;170221;RESIDENCIA DE GENT GRAN PUIG D'EN ROCA;Calle;Antoni Vares I Martinell;37;972209250;170792;Girona;17;Girona;09;Cataluña;17007;55;C13;Hospitales de media y larga estancia;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;rgg_puigroca.benestar@gencat.cat
0917000823;170237;HOSPITAL COMARCAL DE BLANES;Carretera;Acces Cala Sant Francesc;5;972353264;170237;Blanes;17;Girona;09;Cataluña;17300;121;C11;Hospitales Generales;8;Otras entidades u organismos públicos;N;;;N;csselva@conecta.es
0917000829;170323;CENTRE SOCIOSANITARI PARC HOSPITALARI MARTI I JULIA;Calle;Dr. Castany;S/N;972182512;171557;Salt;17;Girona;09;Cataluña;17190;120;C13;Hospitales de media y larga estancia;8;Otras entidades u organismos públicos;N;;;N;atenciousuari@ias.scs.es
1620000014;200198;HOSPITAL AITA MENNI;Barrio;Gesalibar;15;943794411;200551;Arrasate/Mondragón;20;Gipuzkoa;16;País Vasco;20509;442;C14;Hospitales de salud mental y tratamiento de toxicomanías;22;Organizaciones no gubernamentales;N;;;N;hospital@aita-menni.org
1620000015;200202;HOSPITAL PSIQUIATRICO SAN JUAN DE DIOS;Barrio;Gesalibar ( Au/Ba );14;943793078;200551;Arrasate/Mondragón;20;Gipuzkoa;16;País Vasco;20509;299;C14;Hospitales de salud mental y tratamiento de toxicomanías;22;Organizaciones no gubernamentales;N;;;N;mondragon.hospital@hsjd.es
1620003048;200270;EIBAR OSPITALEA;Calle;6-8;S/N;943032802;200300;Eibar;20;Gipuzkoa;16;País Vasco;20600;40;C13;Hospitales de media y larga estancia;4;Otras entidades u organismos públicos de dependencia autonómica;N;;;S;secretariadireccion.osibarrena@osakidetza.eus
1620000013;200271;HOSPITAL SAN JUAN DE DIOS;Camino;Camino San Juan De Dios;12;943460033;200697;Donostia-San Sebastián;20;Gipuzkoa;16;País Vasco;20009;81;C14;Hospitales de salud mental y tratamiento de toxicomanías;22;Organizaciones no gubernamentales;N;;;N;ss.hospital@hsjd.es
0925000581;250138;CENTRE SANITARI DEL SOLSONES, FPC;Plaza;Antoni Guitart,;1;973481172;252075;Solsona;25;Lleida;09;Cataluña;25280;32;C13;Hospitales de media y larga estancia;8;Otras entidades u organismos públicos;N;;;N;info@cssolsones.com
1726000825;260132;CENTRO SOCIOSANITARIO DE CONVALECENCIA NUESTRA SEÑORA VIRGEN DEL CARMEN;Poligono;38;PARCELA 10 HOYA VEDADA;941010000;260368;Calahorra;26;Rioja, La;17;Rioja, La;26500;75;C13;Hospitales de media y larga estancia;4;Otras entidades u organismos públicos de dependencia autonómica;N;;;N;rdc@viamedvirgendelcarmen.com
0943000753;430069;CLINICA ACTIVA MUTUA 2008;Calle;Pin I Soler;12;977217900;431482;Tarragona;43;Tarragona;09;Cataluña;43002;22;C12;Hospitales especializados;21;Mutuas Colaboradoras  con la Seguridad Social;N;;;N;tcabre@activamutua.es
0943000759;430189;CLINICA TERRES DE L'EBRE;Plaza;Joaquim  Bau;6-8;977588200;431554;Tortosa;43;Tarragona;09;Cataluña;43500;40;C11;Hospitales Generales;6;Municipio;N;;;N;clinicatortosa@grupsagessa.cat
0943000766;430252;HOSPITAL COMARCAL D'AMPOSTA;Calle;Jacint Verdaguer;11;977700050;430141;Amposta;43;Tarragona;09;Cataluña;43870;88;C11;Hospitales Generales;6;Municipio;N;;;N;jasaa@grupsagessa.cat
1046000270;460381;HOSPITAL DE CRONICOS DE MISLATA (ANTIGUO HOSPITAL MILITAR DE VALENCIA);Calle;Dolores Ibarruri;1;963874693;461691;Mislata;46;Valencia/València;10;Comunitat Valenciana;46920;115;C13;Hospitales de media y larga estancia;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;direcciongerencia@hospitalmanises.es
1046000383;460266;HOSPITAL DE SAGUNTO;Calle;Ramon Y Cajal;46;962339300;462205;Sagunto/Sagunt;46;Valencia/València;10;Comunitat Valenciana;46520;252;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;dpsagunto_gerencia@gva.es
1046000556;460272;HOSPITAL DOCTOR MOLINER;Calle;Porta Coeli;S/N;961687900;462286;Serra;46;Valencia/València;10;Comunitat Valenciana;46118;179;C13;Hospitales de media y larga estancia;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;secretaria_hmoliner@gva.es
1046000576;460369;HOSPITAL PARE JOFRE;Calle;San Lazaro;S/N;961925200;462508;València;46;Valencia/València;10;Comunitat Valenciana;46017;125;C13;Hospitales de media y larga estancia;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;secretariadireccion_hpj@gva.es
1046000577;460235;HOSPITAL GENERAL DE ONTINYENT;Avenida;De Francisco Cerda;3;962989200;461846;Ontinyent;46;Valencia/València;10;Comunitat Valenciana;46870;56;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;udca_hont@gva.es
1531000739;310039;CENTRO SAN FRANCISCO JAVIER;Avenida;Villava;53 -;948422730;312016;Pamplona/Iruña;31;Navarra;15;Navarra, Comunidad Foral de;31015;28;C14;Hospitales de salud mental y tratamiento de toxicomanías;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;mzabalab@cfnavarra.es
1236000124;360160;FREMAP, HOSPITAL DE VIGO;Calle;Feliciano Rolan;12;986413033;360577;Vigo;36;Pontevedra;12;Galicia;36203;17;C12;Hospitales especializados;21;Mutuas Colaboradoras  con la Seguridad Social;N;;;N;hospitaldevigo@fremap.es
0250000067;500188;UNIDAD REHABILITADORA DE MEDIA ESTANCIA PROFESOR REY ARDID;Calle;Camino Viejo De La Alfocea;10;976731000;502973;Zaragoza;50;Zaragoza;02;Aragón;50191;39;C14;Hospitales de salud mental y tratamiento de toxicomanías;22;Organizaciones no gubernamentales;N;;;N;rjuslibol@reyardid.org
0908005262;081919;PARC SANITARI SANT JOAN DE DEU-SERVEIS SANITARIS CENTRE PENITENCIARI BRIANS-2;Carretera;Martorell A Capellades;,;936935000;082080;Sant Esteve Sesrovires;08;Barcelona;09;Cataluña;08635;152;C11;Hospitales Generales;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;justicia@gencat.net
1046000361;460057;HOSPITAL DE LA MALVA-ROSA;Calle;Isabel De Villena;2;961925400;462508;València;46;Valencia/València;10;Comunitat Valenciana;46011;33;C190;Otros Centros con Internamiento;2;Servicios o Institutos de Salud de las comunidades autónomas;N;;;N;dirmedica_hmr@gva.es
0111000283;110162;HOSPITAL GENERAL SANTA MARIA DEL PUERTO;Calle;Valdes;S/N;956017000;110276;Puerto de Santa María, El;11;Cádiz;01;Andalucía;11500;238;C11;Hospitales Generales;20;Privados;N;;;N;stamaria.secretaria@jmpascual.com
0111000284;110125;HOSPITAL SAN  JUAN GRANDE;Glorieta;Doctor Felix Rodriguez De La Fuente;S/N;956357300;110201;Jerez de la Frontera;11;Cádiz;01;Andalucía;11408;143;C11;Hospitales Generales;20;Privados;N;;;N;jerez@sjd.es
0111000293;110218;HOSPITAL VIRGEN DE LAS MONTAÑAS;Avenida;Ambulatorio;S/N;956041000;110414;Villamartín;11;Cádiz;01;Andalucía;11650;108;C11;Hospitales Generales;20;Privados;N;;;N;cesar@jmpascual.com
0111000294;110223;HOSPITAL VIRGEN DEL CAMINO;Carretera;Sanlucar-Chipiona, S/N;S/N;956048068;110321;Sanlúcar de Barrameda;11;Cádiz;01;Andalucía;11540;118;C11;Hospitales Generales;20;Privados;N;;;N;sanlucar.secretaria@jmpascual.com
0111000300;110260;HOSPITAL VIAMED NOVO SANCTI PETRI;Avenida;Octavio Augusto, S/N;S/N;956495000;110159;Chiclana de la Frontera;11;Cádiz;01;Andalucía;11139;37;C11;Hospitales Generales;20;Privados;N;;;N;gerente@clinicanovo.es
0111000411;110248;HOSPITAL VIAMED BAHIA DE CADIZ;Calle;Ayala;2;956533333;110159;Chiclana de la Frontera;11;Cádiz;01;Andalucía;11130;46;C11;Hospitales Generales;20;Privados;N;;;N;gerencia@hospitalcmc.es
1003000229;030089;SANATORIO SAN JORGE S.L.;Calle;Oliver;55;965330400;030092;Alcoy/Alcoi;03;Alicante/Alacant;10;Comunitat Valenciana;03802;26;C11;Hospitales Generales;20;Privados;N;;;N;administracion@sanatoriosanjorge.com
1003000179;030128;HOSPITAL SAN CARLOS DE DENIA GRUPO HLA;Partida;Madrigueres Sud;8;902300124;030633;Dénia;03;Alicante/Alacant;10;Comunitat Valenciana;03700;31;C11;Hospitales Generales;20;Privados;N;;;N;hospital.sancarlos@grupohla.com
0705000770;050049;CLINICA SANTA TERESA;Avenida;Santa Cruz De Tenerife;11;920221450;050198;Ávila;05;Ávila;07;Castilla y León;05005;33;C11;Hospitales Generales;20;Privados;N;;;N;clinica@clinicasantateresa.es
1106000798;060172;HOSPITAL QUIRONSALUD CLIDEBA;Calle;Eladio Salinero De Los Santos;6;924229050;060153;Badajoz;06;Badajoz;11;Extremadura;06011;73;C11;Hospitales Generales;20;Privados;N;;;N;arnaldo.pons@quironsalud.es
1106000744;060297;HOSPITAL PARQUE VEGAS ALTAS;Avenida;Madrid;1;924808482;060444;Don Benito;06;Badajoz;11;Extremadura;06400;21;C190;Otros Centros con Internamiento;20;Privados;N;;;N;dadministracion.ext@parquehospitales.es
0250000072;500135;CLINICA NUESTRA SEÑORA DEL PILAR;Paseo;Ruiseñores;20;976275700;502973;Zaragoza;50;Zaragoza;02;Aragón;50006;34;C11;Hospitales Generales;20;Privados;N;;;N;dirgestion@clinicansdelpilar.com
0908005168;080214;HOSPITAL SANT RAFAEL;Paseo;Vall D'Hebron;107;932112508;080193;Barcelona;08;Barcelona;09;Cataluña;08035;213;C11;Hospitales Generales;20;Privados;N;;;N;hsrafael@comb.es
0908005139;080386;CLINICA TRES TORRES;Calle;Doctor Roux;76;932041300;080193;Barcelona;08;Barcelona;09;Cataluña;08017;64;C11;Hospitales Generales;20;Privados;N;;;N;info@clinicatrestorres.com
0908005145;080497;CENTRE HOSPITALARI POLICLINICA BARCELONA;Calle;Guillem Tell;4;934161616;080193;Barcelona;08;Barcelona;09;Cataluña;08006;28;C11;Hospitales Generales;20;Privados;N;;;N;gerencia@policlinicabarcelona.com
0333005233;330354;HOSPITAL GIJON;Avenida;De La Costa;45;985360612;330241;Gijón;33;Asturias;03;Asturias, Principado de;33201;32;C13;Hospitales de media y larga estancia;20;Privados;N;;;N;direccion@hospitalgijon.es
0908005179;080734;HOSPITAL GENERAL DE GRANOLLERS;Avenida;Francesc Ribas;1;938425000;080961;Granollers;08;Barcelona;09;Cataluña;08402;306;C11;Hospitales Generales;20;Privados;N;;;N;direcciogeneral@fhag.es
0535000315;350167;CLINICA CAJAL;Calle;Senador Castillo Olivares;15;928369166;350167;Palmas de Gran Canaria, Las;35;Palmas, Las;05;Canarias;35003;136;C11;Hospitales Generales;20;Privados;N;;;N;info@clinicacajal.es
0535000319;350287;HOSPITAL CIUDAD DE TELDE;Calle;Mister Blisse;S/N;928707555;350265;Telde;35;Palmas, Las;05;Canarias;35212;219;C13;Hospitales de media y larga estancia;20;Privados;N;;;N;direccion.hct@grupoicot.es
0535000320;350154;HOSPITAL LA PALOMA;Calle;Maestro Valle;20;928234466;350167;Palmas de Gran Canaria, Las;35;Palmas, Las;05;Canarias;35005;108;C11;Hospitales Generales;20;Privados;N;;;N;info@hospitallapaloma.com
0535000463;350326;HOSPITEN LANZAROTE;Camino;Lomo Gordo;S/N;928596100;350287;Tías;35;Palmas, Las;05;Canarias;35572;61;C11;Hospitales Generales;20;Privados;N;;;N;hospiten@lanzarote.com
0535001524;350389;HOSPITAL PARQUE FUERTEVENTURA;Calle;Leon Y Castillo;0;928851500;350173;Puerto del Rosario;35;Palmas, Las;05;Canarias;35600;12;C190;Otros Centros con Internamiento;20;Privados;N;;;N;gerenciafuerteventura@parquehospitales.es
0538000120;380282;HOSPITAL QUIRON SALUD COSTA ADEJE;Urbanizacion;San Eugenio;S/N;922752626;380012;Adeje;38;Santa Cruz de Tenerife;05;Canarias;38660;62;C11;Hospitales Generales;20;Privados;N;;;N;admision.adj@quironsalud.es
0538000130;380099;VITHAS HOSPITAL SANTA CRUZ;Calle;Enrique Wolfson;8;922534733;380380;Santa Cruz de Tenerife;38;Santa Cruz de Tenerife;05;Canarias;38006;61;C11;Hospitales Generales;20;Privados;N;;;N;infotenerife@vithas.es
0908005273;082012;HOSPITAL QUIRON SALUD DEL VALLES - CLINICA DEL VALLES;Paseo;Rubio I Ors;25-27;937283100;081878;Sabadell;08;Barcelona;09;Cataluña;08203;107;C11;Hospitales Generales;20;Privados;N;;;N;jmallofre@clinicavalles.com
0724001715;240212;CLINICA PONFERRADA;Avenida;De Galicia;1;987423732;241152;Ponferrada;24;León;07;Castilla y León;24400;46;C11;Hospitales Generales;20;Privados;N;;;N;info@clinicaponferrada.com
0724001718;240055;REGLA HM HOSPITALES;Calle;Cardenal Landazuri;2;000000000;240896;León;24;León;07;Castilla y León;24003;130;C11;Hospitales Generales;20;Privados;N;;;N;gerencia@hos-regla.org
0908005149;082167;CLINICA DIAGONAL;Calle;Sant Mateu;24;932053213;080771;Esplugues de Llobregat;08;Barcelona;09;Cataluña;08950;98;C11;Hospitales Generales;20;Privados;N;;;N;info@clinicadiagonal.com
0740000779;400045;HOSPITAL RECOLETAS SEGOVIA NUESTRA SEÑORA DE LA MISERICORDIA;Calle;Doctor Velasco;21-23;000000000;401945;Segovia;40;Segovia;07;Castilla y León;40003;48;C11;Hospitales Generales;20;Privados;N;;;N;ignacicio.cabezonno.hrsg@gruporecoletas.com
0747001316;470105;HOSPITAL DE VALLADOLID FELIPE II;Calle;Felipe Ii;9;983358000;471868;Valladolid;47;Valladolid;07;Castilla y León;47003;79;C11;Hospitales Generales;20;Privados;N;;;N;belen.gallegos@gruporecoletas.com
0749000898;490081;HOSPITAL RECOLETAS ZAMORA;Calle;Pinar;7;000000000;492755;Zamora;49;Zamora;07;Castilla y León;49023;44;C11;Hospitales Generales;20;Privados;N;;;N;oscar.iglesias@gruporecoletas.com
1110000695;100092;HOSPITAL QUIRONSALUD CACERES;Avenida;De La Universidad;5;927181360;100377;Cáceres;10;Cáceres;11;Extremadura;10004;35;C11;Hospitales Generales;20;Privados;N;;;N;arnaldo.pons@quironsalud.es
1110000696;100106;CLINICA SOQUIMEX;Avenida;La Salle;22;927418484;101480;Plasencia;10;Cáceres;11;Extremadura;10600;20;C11;Hospitales Generales;20;Privados;N;;;N;soquimex@soquimex.com
0845000006;450089;CLINICA MARAZUELA, S.A.;Avenida;De Extremadura;5;925815281;451650;Talavera de la Reina;45;Toledo;08;Castilla - La Mancha;45600;15;C11;Hospitales Generales;20;Privados;N;;;N;agago@clinicamarazuela.com
1012000255;120159;HOSPITAL REY D. JAIME;Calle;Maria Rosa Molas;25;964726000;120402;Castellón de la Plana/Castelló de la Plana;12;Castellón/Castelló;10;Comunitat Valenciana;12004;96;C11;Hospitales Generales;20;Privados;N;;;N;reydjaime@hospitales.nisa.es
0917000812;170031;CLINICA BOFILL;Ronda;Sant Antoni Maria Claret,;20;972204350;170792;Girona;17;Girona;09;Cataluña;17002;47;C11;Hospitales Generales;20;Privados;N;;;N;administracio@clinicabofill.net
0917000815;170062;CLINICA QUIRURGICA ONYAR;Calle;Heroines De Santa Barbara;6;972204900;170792;Girona;17;Girona;09;Cataluña;17004;38;C11;Hospitales Generales;20;Privados;N;;;N;documentalista@giroclinic.com
0917000811;170139;CLINICA SANTA CREU;Calle;Pere Iii,;41;972503650;170669;Figueres;17;Girona;09;Cataluña;17600;35;C11;Hospitales Generales;20;Privados;N;;;N;administracio@clinicasantacreu.com
0925000575;250058;CLINICA PERPETUO SOCORRO DE LERIDA, GRUPO HLA, SLU;Calle;Bisbe Messeguer;3;973266100;251207;Lleida;25;Lleida;09;Cataluña;25003;58;C11;Hospitales Generales;20;Privados;N;;;N;ipaules@asisa.es
0925000577;250061;CLINICA TERRES DE PONENT;Avenida;Enric Prat De La Riba;79-81;973232943;251207;Lleida;25;Lleida;09;Cataluña;25004;123;C11;Hospitales Generales;20;Privados;N;;;N;gerencia@clinicalleida.com
1227000096;270057;HOSPITAL POLUSA;Calle;Doutor Iglesias Otero;S/N;982222854;270288;Lugo;27;Lugo;12;Galicia;27004;97;C11;Hospitales Generales;20;Privados;N;;;N;polusa@polusa.es
1227000097;270076;SANATORIO NOSA SEÑORA DOS OLLOS GRANDES;Calle;Montevideo;23;982284040;270288;Lugo;27;Lugo;12;Galicia;27001;69;C11;Hospitales Generales;20;Privados;N;;;N;administracion@nsog.es
0943000754;430043;HOSPITAL DE SANT PAU I SANTA TECLA;Rambla;Vella;14;977259900;431482;Tarragona;43;Tarragona;09;Cataluña;43003;186;C11;Hospitales Generales;20;Privados;N;;;N;gloria@sv.ftecla.es
0943000764;430213;POLICLINICA COMARCAL DEL VENDRELL.;Avenida;Santa Oliva;1-13;977660140;431401;Santa Oliva;43;Tarragona;09;Cataluña;43710;136;C13;Hospitales de media y larga estancia;20;Privados;N;;;N;elvendrell@policlinicacomarcal.com
1328000025;280954;HOSPITAL UNIVERSITARIO HM MADRID;Plaza;Del Conde Del Valle De Suchil;16;914476600;280796;Madrid;28;Madrid;13;Madrid, Comunidad de;28015;99;C11;Hospitales Generales;20;Privados;N;;;N;contabilidad@hospitaldemadrid.com
1328000073;281180;HOSPITAL LOS MADROÑOS;Carretera;De M-501 (De Alcorcon A Plasencia);KM.17,900;918163526;280262;Brunete;28;Madrid;13;Madrid, Comunidad de;28690;53;C11;Hospitales Generales;20;Privados;N;;;N;hospital_losmadronos@yahoo.es
1046000388;460333;HOSPITAL NISA AGUAS VIVAS;Urbanizacion;Vall D'Aigues Vives, De La;S/N;962588800;460832;Carcaixent;46;Valencia/València;10;Comunitat Valenciana;46740;96;C11;Hospitales Generales;20;Privados;N;;;N;yherrero@hospitales.nisa.es
1046000390;460327;HOSPITAL IMED GANDIA;Calle;Daimus;26;962874740;461311;Gandia;46;Valencia/València;10;Comunitat Valenciana;46701;11;C11;Hospitales Generales;20;Privados;N;;;N;psanchez@cmgandia.com
1430000003;300085;HOSPITAL MESA DEL CASTILLO;Ronda;Sur;20;968246116;300308;Murcia;30;Murcia;14;Murcia, Región de;30010;76;C190;Otros Centros con Internamiento;20;Privados;N;;;N;begomora@mesadelcastillo.com
1430000001;300177;HOSPITAL NTRA. SRA. DEL PERPETUO SOCORRO;Calle;Sebastian Feringan;12;968510500;300161;Cartagena;30;Murcia;14;Murcia, Región de;30205;214;C190;Otros Centros con Internamiento;20;Privados;N;;;N;directoragerente@hperpetuosocorro.es
